close_btc,close_qqq,difficulty,close_VIX,volume_qqq,value_fear_greed,close_int,date,target,target_signal,btc_change
614126.0,84.96,21659344833265.0,15.44,80440000.0,73.0,0.08,2021-11-04,609743.0,rojo,-0.023934137018523982
609743.0,85.28,21659344833265.0,16.48,85250000.0,73.0,0.08,2021-11-05,675279.0,verde,-0.0071369718917616565
675279.0,84.93,21659344833265.0,17.22,56460000.0,75.0,0.08,2021-11-08,669044.0,rojo,0.10748134869936998
669044.0,83.18,21659344833265.0,17.78,88120000.0,84.0,0.08,2021-11-09,649326.0,rojo,-0.009233220639172868
649326.0,79.54,21659344833265.0,18.73,96980000.0,75.0,0.08,2021-11-10,641345.0,rojo,-0.029471903193213023
641345.0,82.72,21659344833265.0,16.29,63820000.0,74.0,0.08,2021-11-12,635979.0,rojo,-0.012291206574201574
635979.0,82.7,21659344833265.0,16.49,69730000.0,72.0,0.08,2021-11-15,600891.0,rojo,-0.008366791664392803
600891.0,84.41,22674148233453.0,16.37,51590000.0,71.0,0.08,2021-11-16,603678.0,amarillo,-0.05517163302561878
603678.0,84.51,22674148233453.0,17.11,57970000.0,52.0,0.08,2021-11-17,569553.0,rojo,0.004638112403081429
569553.0,87.1,22674148233453.0,17.59,86840000.0,54.0,0.08,2021-11-18,580834.0,verde,-0.05652848041505576
580834.0,88.57,22674148233453.0,17.91,64610000.0,34.0,0.08,2021-11-19,563088.0,rojo,0.01980676074044041
563088.0,85.5,22674148233453.0,19.17,89520000.0,50.0,0.08,2021-11-22,575732.0,verde,-0.030552619164856076
575732.0,84.33,22674148233453.0,19.38,113010000.0,33.0,0.08,2021-11-23,571717.0,rojo,0.02245474952405302
571717.0,85.11,22674148233453.0,18.58,99120000.0,42.0,0.08,2021-11-24,537309.0,rojo,-0.006973730833095937
537309.0,80.42,22674148233453.0,28.62,88840000.0,47.0,0.08,2021-11-26,577948.0,verde,-0.060183622316635654
577948.0,85.42,22464723406485.65,22.96,79470000.0,33.0,0.08,2021-11-29,568829.0,rojo,0.0756343184275714
568829.0,81.75,22464723406485.65,27.19,151290000.0,40.0,0.07,2021-11-30,572103.0,verde,-0.015778236104286192
572103.0,77.55,22464723406485.65,31.12,152060000.0,34.0,0.08,2021-12-01,564960.0,rojo,0.005755684045644749
564960.0,79.01,22335659268936.0,27.95,198220000.0,32.0,0.08,2021-12-02,536315.0,rojo,-0.012485513972134377
536315.0,75.04,22335659268936.0,30.67,240290000.0,31.0,0.08,2021-12-03,505621.0,rojo,-0.050702704616256034
505621.0,76.79,22335659268936.0,27.18,152410000.0,16.0,0.08,2021-12-06,505952.0,amarillo,-0.05723129131200877
505952.0,83.72,22335659268936.0,21.89,135290000.0,25.0,0.08,2021-12-07,504739.0,amarillo,0.0006546405311487202
504739.0,84.89,22335659268936.0,19.9,102620000.0,28.0,0.08,2021-12-08,475966.0,rojo,-0.0023974606286761846
475966.0,81.22,22335659268936.0,21.58,106400000.0,29.0,0.08,2021-12-09,471372.0,rojo,-0.057005699975630986
471372.0,83.74,22335659268936.0,18.69,101540000.0,24.0,0.08,2021-12-10,467036.0,rojo,-0.009651949929196602
467036.0,80.14,22335659268936.0,20.31,89570000.0,28.0,0.08,2021-12-13,483665.0,verde,-0.00919867959912768
483665.0,77.75,24195286980614.0,21.89,115470000.0,21.0,0.08,2021-12-14,488715.0,verde,0.03560539230380533
488715.0,82.89,24195286980614.0,19.29,134530000.0,28.0,0.08,2021-12-15,476282.0,rojo,0.010441111099624756
476282.0,76.57,24195286980614.0,20.57,148110000.0,29.0,0.08,2021-12-16,461722.0,rojo,-0.025440184974883095
461722.0,75.4,24195286980614.0,21.57,150140000.0,23.0,0.08,2021-12-17,468952.0,verde,-0.030570124422086065
468952.0,73.14,24195286980614.0,22.87,120930000.0,25.0,0.08,2021-12-20,489020.0,verde,0.015658773027925843
489020.0,78.04,24195286980614.0,21.01,109560000.0,27.0,0.08,2021-12-21,485997.0,rojo,0.04279329227724804
485997.0,80.82,24195286980614.0,18.63,88610000.0,45.0,0.08,2021-12-22,508010.0,verde,-0.0061817512576173295
508010.0,82.74,24195286980614.0,17.96,65650000.0,34.0,0.08,2021-12-23,506782.0,amarillo,0.045294518278919504
506782.0,86.69,24272331996980.0,17.68,62980000.0,40.0,0.08,2021-12-27,475452.0,rojo,-0.002417275250487183
475452.0,85.68,24272331996980.0,17.54,72410000.0,41.0,0.08,2021-12-28,464617.0,rojo,-0.06182145380064796
464617.0,85.54,24272331996980.0,16.95,57750000.0,27.0,0.08,2021-12-29,471233.0,verde,-0.02278884093452127
471233.0,84.74,24272331996980.0,17.33,56640000.0,22.0,0.08,2021-12-30,462195.0,rojo,0.014239685590497153
462195.0,83.17,24272331996980.0,17.22,60250000.0,28.0,0.07,2021-12-31,464302.0,amarillo,-0.019179471726300967
464302.0,85.57,24272331996980.0,16.6,76510000.0,29.0,0.08,2022-01-03,458373.0,rojo,0.004558681941604803
458373.0,82.24,24272331996980.0,16.91,106650000.0,23.0,0.08,2022-01-04,434259.0,rojo,-0.012769705924161379
434259.0,74.68,24272331996980.0,19.73,133250000.0,24.0,0.08,2022-01-05,430975.0,rojo,-0.05260781066947662
430975.0,74.47,24272331996980.0,19.61,154230000.0,15.0,0.08,2022-01-06,415467.0,rojo,-0.007562307286665293
415467.0,72.04,24272331996980.0,18.76,142710000.0,18.0,0.08,2022-01-07,418322.0,verde,-0.03598352572655028
418322.0,72.3,24272331996980.0,19.4,179220000.0,23.0,0.08,2022-01-10,427332.0,verde,0.006871785244074724
427332.0,75.48,24371874614346.0,18.41,154330000.0,21.0,0.08,2022-01-11,439010.0,verde,0.021538432116886108
439010.0,76.34,24371874614346.0,17.62,138370000.0,22.0,0.08,2022-01-12,425600.0,rojo,0.027327698370353648
425600.0,70.8,24371874614346.0,20.31,86770000.0,21.0,0.08,2022-01-13,430733.0,verde,-0.030546001230040365
430733.0,71.87,24371874614346.0,19.19,89230000.0,21.0,0.08,2022-01-14,423646.0,rojo,0.012060620300751834
423646.0,66.69,24371874614346.0,22.79,78170000.0,24.0,0.08,2022-01-18,416778.0,rojo,-0.016453348129815915
416778.0,64.37,24371874614346.0,23.85,91640000.0,24.0,0.08,2022-01-19,407159.0,rojo,-0.01621164840456424
407159.0,61.88,24371874614346.0,25.59,86100000.0,24.0,0.08,2022-01-20,364755.0,rojo,-0.023079433175455466
364755.0,56.67,24371874614346.0,28.85,171030000.0,19.0,0.08,2022-01-21,366863.0,verde,-0.10414604613922329
366863.0,57.49,26643185256535.0,29.9,255900000.0,13.0,0.08,2022-01-24,369506.0,verde,0.005779221669339751
369506.0,53.25,26643185256535.0,31.16,173750000.0,12.0,0.08,2022-01-25,368004.0,amarillo,0.007204324230025927
368004.0,53.15,26643185256535.0,31.96,207840000.0,23.0,0.08,2022-01-26,371643.0,verde,-0.004064886632422771
371643.0,51.56,26643185256535.0,30.49,161760000.0,20.0,0.08,2022-01-27,377451.0,verde,0.009888479473049161
377451.0,56.37,26643185256535.0,27.66,167020000.0,24.0,0.08,2022-01-28,384986.0,verde,0.01562790096947886
384986.0,61.83,26643185256535.0,24.83,113750000.0,20.0,0.08,2022-01-31,387097.0,verde,0.0199628561058256
387097.0,63.01,26643185256535.0,21.96,101850000.0,26.0,0.08,2022-02-01,368902.0,rojo,0.005483316276436057
368902.0,64.5,26643185256535.0,22.09,100820000.0,28.0,0.08,2022-02-02,372878.0,verde,-0.04700372258116181
372878.0,56.74,26643185256535.0,24.35,105580000.0,20.0,0.08,2022-02-03,415676.0,verde,0.010777930181999462
415676.0,58.7,26684698822068.03,23.22,96530000.0,20.0,0.08,2022-02-04,438339.0,verde,0.11477748754284245
438339.0,57.37,26684698822068.03,22.86,76960000.0,45.0,0.08,2022-02-07,440382.0,amarillo,0.05452082872237041
440382.0,59.32,26690525287406.0,21.44,79300000.0,48.0,0.08,2022-02-08,443889.0,verde,0.0046607762485200155
443889.0,63.0,26690525287406.0,19.96,75540000.0,54.0,0.08,2022-02-09,435210.0,rojo,0.007963540744172048
435210.0,58.82,26690525287406.0,23.91,127140000.0,50.0,0.08,2022-02-10,423884.0,rojo,-0.019552185343633233
423884.0,53.28,26690525287406.0,27.36,134260000.0,50.0,0.08,2022-02-11,425503.0,amarillo,-0.026024218193515747
425503.0,53.43,26690525287406.0,28.33,95060000.0,46.0,0.08,2022-02-14,445444.0,verde,0.0038194411678666995
445444.0,57.3,26690525287406.0,25.7,82090000.0,46.0,0.08,2022-02-15,438836.0,rojo,0.04686453444511551
438836.0,57.29,26690525287406.0,24.29,93090000.0,51.0,0.08,2022-02-16,405528.0,rojo,-0.014834636901608245
405528.0,52.21,26690525287406.0,28.11,78840000.0,52.0,0.08,2022-02-17,400001.0,rojo,-0.07590079209545253
400001.0,50.44,26690525287406.0,27.75,113080000.0,30.0,0.08,2022-02-18,382482.0,rojo,-0.01362914521315417
382482.0,48.88,27967152532434.0,28.81,131440000.0,20.0,0.08,2022-02-22,372246.0,rojo,-0.04379739050652376
372246.0,45.14,27967152532434.0,31.02,130460000.0,25.0,0.08,2022-02-23,383392.0,verde,-0.02676204370401747
383392.0,49.56,27967152532434.0,30.32,194870000.0,23.0,0.08,2022-02-24,392096.0,verde,0.029942564863020715
392096.0,51.91,27967152532434.0,27.59,119190000.0,27.0,0.08,2022-02-25,431882.0,verde,0.02270261246974381
431882.0,52.46,27967152532434.0,30.15,121700000.0,20.0,0.08,2022-02-28,444203.0,verde,0.1014700481514732
444203.0,50.04,27967152532434.0,33.32,124070000.0,51.0,0.08,2022-03-01,439128.0,rojo,0.028528625874660207
439128.0,52.43,27967152532434.0,30.74,109750000.0,52.0,0.08,2022-03-02,424630.0,rojo,-0.011424956607677172
424630.0,50.24,27967152532434.0,30.48,111940000.0,39.0,0.08,2022-03-03,391427.0,rojo,-0.03301543058060519
391427.0,48.09,27550332084344.0,31.98,115910000.0,33.0,0.08,2022-03-04,380248.0,rojo,-0.07819277959635451
380248.0,42.72,27550332084344.0,36.45,124880000.0,23.0,0.08,2022-03-07,387448.0,verde,-0.028559603706438286
387448.0,42.13,27550332084344.0,35.13,177970000.0,21.0,0.08,2022-03-08,419290.0,verde,0.018935010835033905
419290.0,46.64,27550332084344.0,32.45,109540000.0,22.0,0.08,2022-03-09,394163.0,rojo,0.08218393177923233
394163.0,45.14,27550332084344.0,30.23,112790000.0,28.0,0.08,2022-03-10,387302.0,rojo,-0.059927496482148346
387302.0,42.34,27550332084344.0,30.75,98910000.0,22.0,0.08,2022-03-11,396711.0,verde,-0.01740650441568592
396711.0,39.86,27550332084344.0,31.77,123130000.0,23.0,0.08,2022-03-14,392857.0,rojo,0.024293703621463436
392857.0,43.55,27550332084344.0,29.83,105700000.0,21.0,0.08,2022-03-15,411187.0,verde,-0.009714880605781073
411187.0,48.44,27550332084344.0,26.67,163090000.0,24.0,0.08,2022-03-16,409148.0,amarillo,0.0466581987847996
409148.0,50.06,27550332084344.0,25.67,96030000.0,27.0,0.33,2022-03-17,417678.0,verde,-0.004958814359403374
417678.0,53.17,27550332084344.0,23.87,100790000.0,25.0,0.33,2022-03-18,410220.0,rojo,0.020848201628750562
410220.0,52.79,27452707696466.0,23.53,110550000.0,30.0,0.33,2022-03-21,423730.0,verde,-0.017855860255986622
423730.0,55.91,27452707696466.0,22.94,93350000.0,26.0,0.33,2022-03-22,429120.0,verde,0.03293354785237179
429120.0,53.55,27452707696466.0,23.57,102750000.0,31.0,0.33,2022-03-23,440130.0,verde,0.012720364382979632
440130.0,57.02,27452707696466.0,21.67,85580000.0,40.0,0.33,2022-03-24,443310.0,verde,0.025657158836688954
443310.0,56.93,27452707696466.0,20.81,99400000.0,47.0,0.33,2022-03-25,471050.0,verde,0.007225138027401101
471050.0,59.52,27452707696466.0,19.63,91700000.0,60.0,0.33,2022-03-28,474490.0,verde,0.06257472197784852
474490.0,62.57,27452707696466.0,18.9,102010000.0,56.0,0.33,2022-03-29,470750.0,rojo,0.007302834094045307
470750.0,60.69,27452707696466.0,19.33,83910000.0,55.0,0.33,2022-03-30,455250.0,rojo,-0.007882147147463603
455250.0,58.18,27452707696466.0,20.56,84050000.0,52.0,0.33,2022-03-31,462970.0,verde,-0.03292618162506633
462970.0,57.93,28587155782195.0,19.63,88080000.0,50.0,0.33,2022-04-01,466290.0,verde,0.016957715540911522
466290.0,61.55,28587155782195.0,18.57,68760000.0,52.0,0.33,2022-04-04,455060.0,rojo,0.007171090999416707
455060.0,57.48,28587155782195.0,21.03,86050000.0,53.0,0.33,2022-04-05,431730.0,rojo,-0.024083724720667443
431730.0,53.7,28587155782195.0,22.1,148430000.0,48.0,0.33,2022-04-06,434480.0,verde,-0.0512679646640003
434480.0,54.05,28587155782195.0,21.55,114830000.0,34.0,0.33,2022-04-07,422750.0,rojo,0.006369721816876339
422750.0,51.84,28587155782195.0,21.16,102090000.0,37.0,0.33,2022-04-08,394970.0,rojo,-0.026997790462161664
394970.0,48.16,28587155782195.0,24.37,92960000.0,32.0,0.33,2022-04-11,400780.0,verde,-0.06571259609698399
400780.0,47.54,28587155782195.0,24.26,123960000.0,20.0,0.33,2022-04-12,411330.0,verde,0.014709977973010657
411330.0,50.39,28587155782195.0,21.82,95040000.0,25.0,0.33,2022-04-13,399360.0,rojo,0.02632366884575088
399360.0,47.0,28587155782195.0,22.7,83920000.0,28.0,0.33,2022-04-14,408030.0,verde,-0.029100722047990635
408030.0,47.13,28225928151211.0,22.17,87760000.0,24.0,0.33,2022-04-18,415030.0,verde,0.021709735576923128
415030.0,50.16,28225928151211.0,21.37,86190000.0,27.0,0.33,2022-04-19,413680.0,amarillo,0.01715560130382565
413680.0,47.9,28225928151211.0,20.32,107820000.0,27.0,0.33,2022-04-20,404820.0,rojo,-0.003252776907693433
404820.0,45.09,28225928151211.0,22.68,134310000.0,27.0,0.33,2022-04-21,397090.0,rojo,-0.02141752078901571
397090.0,41.51,28225928151211.0,28.21,124410000.0,26.0,0.33,2022-04-22,404270.0,verde,-0.019094906378143373
404270.0,43.05,28225928151211.0,27.02,166440000.0,23.0,0.33,2022-04-25,381130.0,rojo,0.018081543226976304
381130.0,38.21,28225928151211.0,33.52,166130000.0,27.0,0.33,2022-04-26,392430.0,verde,-0.05723897395305122
392430.0,38.04,28225928151211.0,31.6,158350000.0,21.0,0.33,2022-04-27,397480.0,verde,0.02964867630467305
397480.0,42.06,28225928151211.0,29.99,172350000.0,24.0,0.33,2022-04-28,385810.0,rojo,0.012868537063934982
385810.0,36.53,29794407589312.0,33.4,160060000.0,23.0,0.33,2022-04-29,385140.0,amarillo,-0.02935996779712191
385140.0,38.25,29794407589312.0,32.34,155950000.0,28.0,0.33,2022-05-02,377180.0,rojo,-0.0017366061014488787
377180.0,38.34,29794407589312.0,29.25,142780000.0,27.0,0.33,2022-05-03,396880.0,verde,-0.02066780910837618
396880.0,42.14,29794407589312.0,25.42,219400000.0,21.0,0.33,2022-05-04,365440.0,rojo,0.052229704650299524
365440.0,35.86,29794407589312.0,31.2,227780000.0,27.0,0.83,2022-05-05,360090.0,rojo,-0.07921789961701264
360090.0,34.61,29794407589312.0,30.19,233400000.0,22.0,0.83,2022-05-06,300950.0,rojo,-0.014639886164623417
300950.0,30.52,29794407589312.0,34.75,210210000.0,11.0,0.83,2022-05-09,310075.0,verde,-0.16423671859812827
310075.0,31.57,29794407589312.0,32.99,231790000.0,10.0,0.83,2022-05-10,290682.0,rojo,0.030320651270975274
290682.0,28.76,31251101365711.0,32.56,264770000.0,12.0,0.83,2022-05-11,289760.0,amarillo,-0.06254293316133197
289760.0,28.53,31251101365711.0,31.77,295500000.0,12.0,0.83,2022-05-12,292844.0,verde,-0.0031718510262073174
292844.0,31.63,31251101365711.0,28.87,197970000.0,10.0,0.83,2022-05-13,298490.0,verde,0.01064329099944783
298490.0,30.65,31251101365711.0,27.47,159190000.0,14.0,0.83,2022-05-16,304375.0,verde,0.019279889634071345
304375.0,32.96,31251101365711.0,26.1,153990000.0,8.0,0.83,2022-05-17,286837.0,rojo,0.019715903380347788
286837.0,28.15,31251101365711.0,30.96,164050000.0,12.0,0.83,2022-05-18,303059.0,verde,-0.05761971252566733
303059.0,27.58,31251101365711.0,29.35,196010000.0,13.0,0.83,2022-05-19,291786.0,rojo,0.056554768038990844
291786.0,27.34,31251101365711.0,29.43,229060000.0,13.0,0.83,2022-05-20,290933.0,amarillo,-0.03719737740835938
290933.0,28.69,31251101365711.0,28.48,170520000.0,10.0,0.83,2022-05-23,296487.0,verde,-0.0029233753504280813
296487.0,26.9,31251101365711.0,29.45,183240000.0,12.0,0.83,2022-05-24,295406.0,amarillo,0.019090306015474345
295406.0,27.98,31251101365711.0,28.37,180640000.0,11.0,0.83,2022-05-25,292035.0,rojo,-0.003646028325019257
292035.0,30.32,31251101365711.0,27.5,168570000.0,12.0,0.83,2022-05-26,286012.0,rojo,-0.011411413444547547
286012.0,33.29,29897409688834.0,25.72,157520000.0,12.0,0.83,2022-05-27,317934.0,verde,-0.020624240245176062
317934.0,33.05,29897409688834.0,26.19,184580000.0,16.0,0.83,2022-05-31,297985.0,rojo,0.11161070164888187
297985.0,32.28,29897409688834.0,25.69,199450000.0,17.0,0.83,2022-06-01,304555.0,verde,-0.06274572710059323
304555.0,34.9,29897409688834.0,24.72,168430000.0,13.0,0.83,2022-06-02,297009.0,rojo,0.022048089668943005
297009.0,32.14,29897409688834.0,24.79,162360000.0,10.0,0.83,2022-06-03,313676.0,verde,-0.024777133851028532
313676.0,32.54,29897409688834.0,25.07,150480000.0,13.0,0.83,2022-06-06,311288.0,rojo,0.05611614462861403
311288.0,33.33,29897409688834.0,24.02,137440000.0,15.0,0.83,2022-06-07,302016.0,rojo,-0.007612950943011287
302016.0,32.65,30107694713067.656,23.96,112850000.0,17.0,0.83,2022-06-08,300978.0,amarillo,-0.02978592171879413
300978.0,29.99,30107694713067.656,26.09,137980000.0,11.0,0.83,2022-06-09,290833.0,rojo,-0.0034369040050857835
290833.0,26.79,30107694713067.656,27.75,171680000.0,13.0,0.83,2022-06-10,224480.0,rojo,-0.03370678255553561
224480.0,23.08,30283293547737.0,34.02,213370000.0,11.0,0.83,2022-06-13,221573.0,rojo,-0.22814811249067335
221573.0,23.23,30283293547737.0,32.69,196600000.0,8.0,0.83,2022-06-14,225779.0,verde,-0.012949928724162563
225779.0,24.9,30283293547737.0,29.62,274910000.0,7.0,0.83,2022-06-15,203866.0,rojo,0.018982457248852613
203866.0,21.86,30283293547737.0,32.95,212140000.0,7.0,1.58,2022-06-16,204446.0,amarillo,-0.09705508483959979
204446.0,22.67,30283293547737.0,31.13,220590000.0,9.0,1.58,2022-06-17,207204.0,verde,0.002845006033374897
207204.0,24.38,30283293547737.0,30.19,159200000.0,9.0,1.58,2022-06-21,199658.0,rojo,0.01349011474912687
199658.0,24.29,30283293547737.0,28.95,194490000.0,11.0,1.58,2022-06-22,211007.0,verde,-0.03641821586455862
211007.0,25.33,30283293547737.0,29.05,182690000.0,11.0,1.58,2022-06-23,212269.0,verde,0.05684220016227748
212269.0,27.98,29570168636358.0,27.23,151820000.0,11.0,1.58,2022-06-24,207302.0,rojo,0.005980844237394978
207302.0,27.32,29570168636358.0,26.95,169130000.0,12.0,1.58,2022-06-27,202780.0,rojo,-0.023399554339069817
202780.0,24.83,29570168636358.0,28.36,188120000.0,10.0,1.58,2022-06-28,201113.0,rojo,-0.02181358597601568
201113.0,24.88,29570168636358.0,28.16,190090000.0,13.0,1.58,2022-06-29,199266.0,rojo,-0.008220731827596417
199266.0,24.0,29570168636358.0,28.71,256200000.0,11.0,1.58,2022-06-30,192629.0,rojo,-0.009183891643006703
192629.0,24.39,29570168636358.0,26.7,208600000.0,11.0,1.58,2022-07-01,202006.0,verde,-0.03330723756185194
202006.0,25.65,29570168636358.0,27.54,220550000.0,19.0,1.58,2022-07-05,205611.0,verde,0.0486790670148316
205611.0,26.14,29570168636358.0,26.73,206120000.0,18.0,1.58,2022-07-06,216378.0,verde,0.017846004574121554
216378.0,27.76,29570168636358.0,26.08,137870000.0,18.0,1.58,2022-07-07,216112.0,amarillo,0.05236587536659032
216112.0,27.89,29570168636358.0,24.64,159730000.0,20.0,1.58,2022-07-08,199632.0,rojo,-0.0012293301537125156
199632.0,26.11,29152798808272.0,26.17,129220000.0,22.0,1.58,2022-07-11,193309.0,rojo,-0.07625675575627455
193309.0,25.35,29152798808272.0,27.29,159620000.0,16.0,1.58,2022-07-12,202500.0,verde,-0.03167327883305282
202500.0,25.19,29152798808272.0,26.82,180580000.0,15.0,1.58,2022-07-13,205860.0,verde,0.047545639364954484
205860.0,25.45,29152798808272.0,26.4,175820000.0,18.0,1.58,2022-07-14,208251.0,verde,0.016592592592592492
208251.0,26.79,29152798808272.0,24.23,154380000.0,15.0,1.58,2022-07-15,225258.0,verde,0.011614689594870331
225258.0,26.17,29152798808272.0,25.3,159950000.0,20.0,1.58,2022-07-18,234102.0,verde,0.08166587435354455
234102.0,28.46,29152798808272.0,24.5,149320000.0,30.0,1.58,2022-07-19,232152.0,rojo,0.03926164664518028
232152.0,29.89,29152798808272.0,23.88,188560000.0,31.0,1.58,2022-07-20,231530.0,amarillo,-0.008329702437399056
231530.0,31.16,29152798808272.0,23.11,159690000.0,34.0,1.58,2022-07-21,226752.0,rojo,-0.0026792790930080246
226752.0,29.53,27692567959234.0,23.03,149400000.0,33.0,1.58,2022-07-22,213019.0,rojo,-0.020636634561395972
213019.0,29.09,27692567959234.0,23.36,110450000.0,30.0,1.58,2022-07-25,212487.0,amarillo,-0.060563964154671135
212487.0,27.33,27692567959234.0,24.69,115880000.0,26.0,1.58,2022-07-26,229583.0,verde,-0.0024974298067308442
229583.0,30.74,27692567959234.0,23.24,170960000.0,28.0,1.58,2022-07-27,238500.0,verde,0.08045668676201378
238500.0,31.62,27692567959234.0,22.33,162040000.0,32.0,2.33,2022-07-28,237743.0,amarillo,0.03883998379670972
237743.0,33.36,27692567959234.0,21.33,146070000.0,39.0,2.32,2022-07-29,232712.0,rojo,-0.0031740041928721707
232712.0,33.31,27692567959234.0,22.84,142640000.0,33.0,2.33,2022-08-01,229886.0,rojo,-0.02116150633246827
229886.0,33.0,27692567959234.0,23.93,162690000.0,31.0,2.33,2022-08-02,228208.0,rojo,-0.012143765684623054
228208.0,35.64,27692567959234.0,21.95,147110000.0,34.0,2.33,2022-08-03,226121.0,rojo,-0.007299270072992692
226121.0,36.15,27692567959234.0,21.44,126780000.0,30.0,2.33,2022-08-04,233082.0,verde,-0.009145165813643663
233082.0,35.29,27692567959234.0,21.15,141950000.0,31.0,2.33,2022-08-05,238163.0,verde,0.030784403040849728
238163.0,34.93,28174668481289.0,21.29,134380000.0,30.0,2.33,2022-08-08,231467.0,rojo,0.021799195133043403
231467.0,33.73,28174668481289.0,21.77,109200000.0,42.0,2.33,2022-08-09,239629.0,verde,-0.02811519841453125
239629.0,36.5,28174668481289.0,19.74,135780000.0,31.0,2.33,2022-08-10,239353.0,amarillo,0.03526204599359728
239353.0,35.95,28174668481289.0,20.2,136680000.0,41.0,2.33,2022-08-11,243987.0,verde,-0.001151780460628693
243987.0,37.98,28174668481289.0,19.53,105590000.0,42.0,2.33,2022-08-12,241017.0,rojo,0.019360526084903906
241017.0,38.89,28174668481289.0,19.95,98150000.0,45.0,2.33,2022-08-15,238568.0,rojo,-0.012172779697278924
238568.0,38.64,28174668481289.0,19.69,110380000.0,44.0,2.33,2022-08-16,233380.0,rojo,-0.010161108967417287
233380.0,37.3,28174668481289.0,19.9,131420000.0,41.0,2.33,2022-08-17,232036.0,rojo,-0.0217464203078368
232036.0,37.55,28174668481289.0,19.56,96070000.0,30.0,2.33,2022-08-18,208313.0,rojo,-0.005758848230353886
208313.0,35.35,28351606743494.0,20.6,112130000.0,33.0,2.33,2022-08-19,214163.0,verde,-0.10223844575841678
214163.0,32.57,28351606743494.0,23.8,112490000.0,29.0,2.33,2022-08-22,215172.0,amarillo,0.02808274087550955
215172.0,32.46,28351606743494.0,24.11,109760000.0,28.0,2.33,2022-08-23,213652.0,rojo,0.004711364708189558
213652.0,32.71,28351606743494.0,22.82,93500000.0,25.0,2.33,2022-08-24,215654.0,verde,-0.007064116148941313
215654.0,34.43,28351606743494.0,21.78,111030000.0,25.0,2.33,2022-08-25,202499.0,rojo,0.009370377997865775
202499.0,30.24,28351606743494.0,25.56,183140000.0,27.0,2.33,2022-08-26,202958.0,amarillo,-0.061000491528095946
202958.0,29.31,28351606743494.0,26.21,124220000.0,24.0,2.33,2022-08-29,197926.0,rojo,0.002266677860137678
197926.0,28.33,28351606743494.0,26.21,163510000.0,27.0,2.33,2022-08-30,200439.0,verde,-0.024793306989623454
200439.0,27.81,30293716756044.19,25.87,170520000.0,23.0,2.33,2022-08-31,201261.0,amarillo,0.012696664409930891
201261.0,27.84,30293716756044.19,25.56,198660000.0,20.0,2.33,2022-09-01,199527.0,rojo,0.004100998308712356
199527.0,26.68,30293716756044.19,25.47,227230000.0,25.0,2.33,2022-09-02,187864.0,rojo,-0.00861567814926889
187864.0,26.07,30977051760460.0,26.91,180540000.0,22.0,2.33,2022-09-06,192815.0,verde,-0.05845324191713397
192815.0,27.61,30977051760460.0,24.64,165780000.0,24.0,2.33,2022-09-07,193174.0,amarillo,0.026354171102499713
193174.0,28.06,30977051760460.0,23.61,205400000.0,20.0,2.33,2022-09-08,213652.0,verde,0.0018618883385628227
213652.0,29.84,30977051760460.0,22.79,149370000.0,22.0,2.33,2022-09-09,223953.0,verde,0.10600805491422238
223953.0,30.93,30977051760460.0,23.87,136570000.0,25.0,2.33,2022-09-12,201755.0,rojo,0.04821391796004715
201755.0,25.84,30977051760460.0,27.27,195650000.0,34.0,2.33,2022-09-13,202225.0,amarillo,-0.09911901157832226
202225.0,26.42,30977051760460.0,26.16,154650000.0,27.0,2.33,2022-09-14,197017.0,rojo,0.002329558127431852
197017.0,25.09,30977051760460.0,26.27,196860000.0,28.0,2.33,2022-09-15,198024.0,verde,-0.025753492397082467
198024.0,24.6,32045359565303.0,26.3,196070000.0,20.0,2.33,2022-09-16,195389.0,rojo,0.005111234055944491
195389.0,25.19,32045359565303.0,25.76,151350000.0,21.0,2.33,2022-09-19,188724.0,rojo,-0.013306467902880481
188724.0,24.59,32045359565303.0,27.16,161060000.0,23.0,2.33,2022-09-20,184890.0,rojo,-0.034111439231481855
184890.0,23.24,32045359565303.0,27.99,295560000.0,23.0,2.33,2022-09-21,194040.0,verde,-0.020315381191581383
194040.0,22.38,32045359565303.0,27.35,215540000.0,22.0,3.08,2022-09-22,192935.0,rojo,0.04948888528314144
192935.0,21.31,32045359565303.0,29.92,280650000.0,20.0,3.08,2022-09-23,192257.0,amarillo,-0.0056947021232734985
192257.0,21.02,32045359565303.0,32.26,245300000.0,21.0,3.08,2022-09-26,190810.0,rojo,-0.003514136885479524
190810.0,21.04,32045359565303.0,32.6,271960000.0,20.0,3.08,2022-09-27,194110.0,verde,-0.007526383954810534
194110.0,22.27,31419898493798.69,30.18,256020000.0,20.0,3.08,2022-09-28,195930.0,verde,0.017294691053928002
195930.0,20.39,31419898493798.69,31.84,270100000.0,22.0,3.08,2022-09-29,194230.0,rojo,0.009376126938333895
194230.0,19.32,31419898493798.69,31.62,256600000.0,21.0,3.08,2022-09-30,196283.0,verde,-0.008676568162098719
196283.0,20.66,31360548173145.0,30.1,223610000.0,24.0,3.08,2022-10-03,203402.0,verde,0.010569942851258896
203402.0,22.58,31360548173145.0,29.07,231660000.0,20.0,3.08,2022-10-04,201575.0,rojo,0.03626906048919154
201575.0,22.58,31360548173145.0,28.55,229200000.0,25.0,3.08,2022-10-05,199567.0,rojo,-0.008982212564281555
199567.0,22.01,31360548173145.0,30.52,237540000.0,26.0,3.08,2022-10-06,195313.0,rojo,-0.009961552771921123
